user,point_id,satellite,t_start,t_mid,t_end,lat,lon,off_nadir_deg,sub_lat,sub_lon,cover_km,track_dist_km_mid,cap_swath_km,cap_access_km_per_deg,cap_max_off_deg,access_radius_km_used
user2,2025-01-01|1456|-32.80165|150.81671|49,SKYSAT-C11,2025-01-01T03:48:00Z,2025-01-01T03:49:30Z,2025-01-01T03:51:00Z,-32.80165,150.81671,12.24,-32.417591,151.803113,40.0,367.09,80.0,30.0,30.0,900.0
user2,2025-01-01|1456|-32.80227|150.79942|46,SKYSAT-C11,2025-01-01T03:48:00Z,2025-01-01T03:49:30Z,2025-01-01T03:51:00Z,-32.80227,150.79942,12.24,-32.417591,151.803113,40.0,367.09,80.0,30.0,30.0,900.0
user2,2025-01-01|1456|-32.80233|150.82083|48,SKYSAT-C11,2025-01-01T03:48:00Z,2025-01-01T03:49:30Z,2025-01-01T03:51:00Z,-32.80233,150.82083,12.24,-32.417591,151.803113,40.0,367.09,80.0,30.0,30.0,900.0
user2,2025-01-01|1456|-32.80295|150.80354|39,SKYSAT-C11,2025-01-01T03:48:00Z,2025-01-01T03:49:30Z,2025-01-01T03:51:00Z,-32.80295,150.80354,12.24,-32.417591,151.803113,40.0,367.09,80.0,30.0,30.0,900.0
user2,2025-01-01|1456|-32.80299|150.82494|47,SKYSAT-C11,2025-01-01T03:48:00Z,2025-01-01T03:49:30Z,2025-01-01T03:51:00Z,-32.80299,150.82494,12.24,-32.417591,151.803113,40.0,367.09,80.0,30.0,30.0,900.0
user2,2025-01-01|1456|-32.8043|150.81183|45,SKYSAT-C11,2025-01-01T03:48:00Z,2025-01-01T03:49:30Z,2025-01-01T03:51:00Z,-32.8043,150.81183,12.24,-32.417591,151.803113,40.0,367.09,80.0,30.0,30.0,900.0
user2,2025-01-01|1456|-32.80491|150.79449|40,SKYSAT-C11,2025-01-01T03:48:00Z,2025-01-01T03:49:30Z,2025-01-01T03:51:00Z,-32.80491,150.79449,12.24,-32.417591,151.803113,40.0,367.09,80.0,30.0,30.0,900.0
user2,2025-01-01|1456|-32.80497|150.81596|44,SKYSAT-C11,2025-01-01T03:48:00Z,2025-01-01T03:49:30Z,2025-01-01T03:51:00Z,-32.80497,150.81596,12.24,-32.417591,151.803113,40.0,367.09,80.0,30.0,30.0,900.0
user2,2025-01-01|1456|-32.80559|150.79865|41,SKYSAT-C11,2025-01-01T03:48:00Z,2025-01-01T03:49:30Z,2025-01-01T03:51:00Z,-32.80559,150.79865,12.24,-32.417591,151.803113,40.0,367.09,80.0,30.0,30.0,900.0
user2,2025-01-01|1456|-32.80565|150.82008|43,SKYSAT-C11,2025-01-01T03:48:00Z,2025-01-01T03:49:30Z,2025-01-01T03:51:00Z,-32.80565,150.82008,12.24,-32.417591,151.803113,40.0,367.09,80.0,30.0,30.0,900.0
user2,2025-01-01|1456|-32.80632|150.8242|42,SKYSAT-C11,2025-01-01T03:48:00Z,2025-01-01T03:49:30Z,2025-01-01T03:51:00Z,-32.80632,150.8242,12.24,-32.417591,151.803113,40.0,367.09,80.0,30.0,30.0,900.0
user2,2025-01-01|1456|-32.80755|150.78961|93,SKYSAT-C11,2025-01-01T03:48:00Z,2025-01-01T03:49:30Z,2025-01-01T03:51:00Z,-32.80755,150.78961,12.24,-32.417591,151.803113,40.0,367.09,80.0,30.0,30.0,900.0
