latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-18.75335,138.23868,313.8,0.47,0.4,2025-01-02,1613,N21,VIIRS,n,2.0NRT,293.91,2.51,N
-18.75754,138.21513,322.66,0.47,0.4,2025-01-02,1613,N21,VIIRS,n,2.0NRT,294.49,4.53,N
-18.76119,138.21457,319.95,0.47,0.4,2025-01-02,1613,N21,VIIRS,n,2.0NRT,294.87,7.8,N
-18.76484,138.21402,343.63,0.47,0.4,2025-01-02,1613,N21,VIIRS,n,2.0NRT,295.71,7.8,N
-18.76724,138.20451,325.16,0.47,0.4,2025-01-02,1613,N21,VIIRS,n,2.0NRT,295.41,2.16,N
-18.76786,138.20897,344.63,0.47,0.4,2025-01-02,1613,N21,VIIRS,n,2.0NRT,295.72,8.33,N
-18.77089,138.20395,307.37,0.47,0.4,2025-01-02,1613,N21,VIIRS,n,2.0NRT,294.37,2.16,N
-18.63673,132.7498,306.47,0.41,0.37,2025-01-02,1613,N21,VIIRS,n,2.0NRT,281.84,1.86,N
-18.81714,132.88397,336.51,0.41,0.37,2025-01-02,1613,N21,VIIRS,n,2.0NRT,289.6,5.11,N
-18.82054,132.88335,306.41,0.41,0.37,2025-01-02,1613,N21,VIIRS,n,2.0NRT,284.29,1.16,N
-20.67846,147.56586,311.5,0.65,0.73,2025-01-02,1613,N21,VIIRS,n,2.0NRT,287.63,4.14,N
-20.69218,147.56862,299.08,0.65,0.73,2025-01-02,1613,N21,VIIRS,n,2.0NRT,281.2,1.77,N
-20.09321,139.49574,299.1,0.57,0.43,2025-01-02,1613,N21,VIIRS,n,2.0NRT,275.03,1.42,N
-20.10845,139.48782,295.04,0.57,0.43,2025-01-02,1613,N21,VIIRS,n,2.0NRT,268.92,1.98,N
-20.11243,139.48718,329.91,0.57,0.43,2025-01-02,1613,N21,VIIRS,n,2.0NRT,270.76,3.63,N
-20.11312,139.49257,304.81,0.57,0.43,2025-01-02,1613,N21,VIIRS,n,2.0NRT,275.61,3.63,N
-20.11446,139.48605,317.1,0.57,0.43,2025-01-02,1613,N21,VIIRS,n,2.0NRT,277.9,4.47,N
-19.62445,135.27209,329.84,0.39,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,297.48,3.44,N
-19.62501,135.27577,314.71,0.39,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,296.03,3.44,N
-19.62557,135.27946,317.85,0.39,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,297.56,2.97,N
-19.62613,135.28316,311.13,0.39,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,297.36,2.97,N
-19.64112,135.29199,335.22,0.39,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,299.6,7.9,N
-19.65067,135.3548,328.86,0.39,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,298.08,2.84,N
-19.6501,135.3511,316.25,0.39,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,297.93,2.84,N
-19.64444,135.29143,336.21,0.39,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,299.03,7.29,N
-19.65343,135.35054,334.6,0.39,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,300.71,4.04,N
-19.64388,135.28773,318.04,0.39,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,297.26,5.12,N
-19.65568,135.36534,310.7,0.39,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,296.37,2.71,N
-19.6562,135.34628,330.52,0.39,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,302.48,6.62,N
-19.65676,135.34998,330.26,0.39,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,298.41,4.04,N
-19.65845,135.36108,313.17,0.39,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,297.45,2.89,N
-19.66069,135.3759,310.29,0.39,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,296.92,2.88,N
-19.66182,135.38329,314.98,0.39,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,296.13,2.87,N
-19.65903,135.34631,347.28,0.39,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,303.8,9.39,N
-19.6618,135.36481,332.55,0.39,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,299.43,4.42,N
-19.66236,135.36852,333.04,0.39,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,299.36,4.42,N
-19.66292,135.37222,320.53,0.39,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,297.53,2.67,N
-19.66347,135.37592,322.77,0.39,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,297.32,2.67,N
-19.65457,135.3167,316.49,0.39,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,297.84,3.55,N
-19.65847,135.34262,319.58,0.39,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,302.37,9.39,N
-19.66125,135.36111,311.16,0.39,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,297.4,3.16,N
-19.6618,135.34204,367,0.39,0.36,2025-01-02,1613,N21,VIIRS,h,2.0NRT,306.19,9.39,N
-19.66458,135.36055,331.22,0.39,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,298.16,3.16,N
-19.66513,135.36426,337.25,0.39,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,298.28,4.42,N
-19.66124,135.33833,316.01,0.39,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,301.8,6.13,N
-19.66457,135.33778,355.02,0.39,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,305.87,6.26,N
-19.66512,135.34148,329.59,0.39,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,297.07,4.58,N
-19.66401,135.33408,315.36,0.39,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,302.58,6.26,N
-19.66678,135.32982,320.63,0.39,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,304.18,3.61,N
-19.66734,135.33351,350.98,0.39,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,307.8,6.26,N
-19.6679,135.33722,329.84,0.39,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,298.2,6.26,N
-19.66623,135.32611,315.31,0.39,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,302.99,3.61,N
-19.67011,135.32925,341.04,0.39,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,304.69,4.42,N
-19.67067,135.33296,330.7,0.39,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,299.59,5.34,N
-19.66955,135.32556,312.2,0.39,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,300.47,4.42,N
-15.57817,135.11807,311.8,0.38,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,289.55,2.49,N
-15.57324,135.12988,304.96,0.38,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,287.42,1.88,N
-15.571,135.1156,310.62,0.38,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,289.56,2.12,N
-15.57049,135.13394,312.99,0.38,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,286.79,2.33,N
-15.56769,135.11615,310.13,0.38,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,289.37,1.85,N
-15.56607,135.12741,306.3,0.38,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,287.87,1.44,N
-15.56444,135.13863,305.05,0.38,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,286.16,0.75,N
-15.56113,135.13918,305.83,0.38,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,286.01,0.75,N
-15.55782,135.13972,308.42,0.38,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,286.52,1.16,N
-15.54459,135.14194,308.05,0.38,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,286.51,1.01,N
-15.54129,135.14249,310.81,0.38,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,286.01,1.01,N
-15.53736,135.11757,313.96,0.38,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,288.79,1.99,N
-15.53742,135.13947,308.28,0.38,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,286.32,0.96,N
-15.53461,135.12167,306.71,0.38,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,288.26,4.97,N
-15.53405,135.1181,312.64,0.38,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,288.83,4.97,N
-15.53412,135.14008,308.97,0.38,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,285.99,0.96,N
-15.53356,135.13649,305.96,0.38,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,286.91,1.15,N
-15.53187,135.12579,315.48,0.38,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,287.81,2.43,N
-17.04452,135.80177,301.65,0.39,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,264.38,0.61,N
-17.04451,135.82405,305.08,0.39,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,261.56,0.39,N
-17.04175,135.80595,295.72,0.39,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,263.3,0.48,N
-17.04119,135.80232,302.93,0.39,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,265.57,0.48,N
-17.04119,135.8246,296.79,0.39,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,260.88,0.39,N
-17.03788,135.80287,298.21,0.39,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,264.79,0.48,N
-17.03786,135.82513,308.12,0.39,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,259.36,1.79,N
-17.03511,135.80704,305.91,0.39,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,262.51,0.67,N
-17.0329,135.79254,317.09,0.39,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,264.23,1.61,N
-17.03235,135.78891,298.45,0.39,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,264.1,1.61,N
-17.03179,135.80759,295.33,0.39,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,261.99,0.67,N
-17.03068,135.80034,299.98,0.39,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,263.63,1.54,N
-17.02903,135.78946,295.21,0.39,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,263.36,1.61,N
-17.03013,135.79671,320.36,0.39,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,264.29,1.54,N
-17.02958,135.79309,336.22,0.39,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,264.44,1.61,N
-16.10135,130.6893,310.31,0.54,0.42,2025-01-02,1613,N21,VIIRS,n,2.0NRT,279.56,1.55,N
-16.1004,130.68396,307.26,0.54,0.42,2025-01-02,1613,N21,VIIRS,n,2.0NRT,282.15,1.55,N
-16.09745,130.68988,302.47,0.54,0.42,2025-01-02,1613,N21,VIIRS,n,2.0NRT,276.43,1.97,N
-16.37182,132.36407,298.63,0.45,0.39,2025-01-02,1613,N21,VIIRS,n,2.0NRT,269.42,0.77,N
-16.32407,132.2729,299.64,0.45,0.39,2025-01-02,1613,N21,VIIRS,n,2.0NRT,269.56,0.58,N
-16.32685,132.31116,298.97,0.45,0.39,2025-01-02,1613,N21,VIIRS,n,2.0NRT,270.73,0.67,N
-16.32052,132.27356,296.75,0.45,0.39,2025-01-02,1613,N21,VIIRS,n,2.0NRT,269.06,0.58,N
-15.90036,132.77673,301.5,0.43,0.38,2025-01-02,1613,N21,VIIRS,n,2.0NRT,275.1,1.26,N
-15.89832,132.76466,296.99,0.43,0.38,2025-01-02,1613,N21,VIIRS,n,2.0NRT,270.35,0.41,N
-15.89823,132.7854,305.45,0.43,0.38,2025-01-02,1613,N21,VIIRS,n,2.0NRT,275.54,1.17,N
-15.89755,132.78137,303.8,0.43,0.38,2025-01-02,1613,N21,VIIRS,n,2.0NRT,273.75,1.26,N
-15.89687,132.77736,318.1,0.43,0.38,2025-01-02,1613,N21,VIIRS,n,2.0NRT,272.02,1.26,N
-15.89619,132.77333,313.63,0.43,0.38,2025-01-02,1613,N21,VIIRS,n,2.0NRT,272.87,1.9,N
-15.89406,132.78201,302.72,0.43,0.38,2025-01-02,1613,N21,VIIRS,n,2.0NRT,273.93,1.2,N
-15.88989,132.77861,310.01,0.43,0.38,2025-01-02,1613,N21,VIIRS,n,2.0NRT,276.12,1.2,N
-15.89338,132.77797,313.58,0.43,0.38,2025-01-02,1613,N21,VIIRS,n,2.0NRT,272.54,1.2,N
-15.88571,132.77521,302.94,0.43,0.38,2025-01-02,1613,N21,VIIRS,n,2.0NRT,276.91,0.75,N
-15.71926,132.31175,297.73,0.46,0.39,2025-01-02,1613,N21,VIIRS,n,2.0NRT,260.66,0.52,N
-15.71497,132.30818,296.07,0.46,0.39,2025-01-02,1613,N21,VIIRS,n,2.0NRT,257.69,0.52,N
-15.81753,132.9958,322.75,0.43,0.38,2025-01-02,1613,N21,VIIRS,n,2.0NRT,265.26,4.08,N
-15.58204,135.12108,315.84,0.38,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,289.6,2.49,N
-15.58148,135.11751,336.73,0.38,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,290.48,2.49,N
-23.89057,145.1671,306.73,0.49,0.65,2025-01-02,1615,N21,VIIRS,n,2.0NRT,290.8,1.75,N
-20.43923,139.87517,316.1,0.41,0.45,2025-01-02,1615,N21,VIIRS,n,2.0NRT,285.05,1.68,N
-20.43876,139.87135,303.57,0.41,0.45,2025-01-02,1615,N21,VIIRS,n,2.0NRT,285.27,1.25,N
-20.41778,139.87048,304.24,0.41,0.45,2025-01-02,1615,N21,VIIRS,n,2.0NRT,284.13,0.9,N
-20.41731,139.86662,319.11,0.41,0.45,2025-01-02,1615,N21,VIIRS,n,2.0NRT,284.6,2.07,N
-20.41321,139.86719,308.94,0.41,0.45,2025-01-02,1615,N21,VIIRS,n,2.0NRT,286.1,2.16,N
-20.41274,139.86336,318.57,0.41,0.45,2025-01-02,1615,N21,VIIRS,n,2.0NRT,286.1,2.16,N
-20.4054,139.83723,307.41,0.4,0.45,2025-01-02,1615,N21,VIIRS,n,2.0NRT,287.49,1.11,N
-20.40958,139.8717,345.64,0.41,0.45,2025-01-02,1615,N21,VIIRS,n,2.0NRT,289.02,7.44,N
-20.405,139.86838,308.09,0.41,0.45,2025-01-02,1615,N21,VIIRS,n,2.0NRT,286.67,4.29,N
-20.40548,139.87233,354.79,0.41,0.45,2025-01-02,1615,N21,VIIRS,n,2.0NRT,293.38,11.31,N
-20.40138,139.87299,319.32,0.41,0.45,2025-01-02,1615,N21,VIIRS,n,2.0NRT,286.12,11.31,N
-20.40091,139.869,338.13,0.41,0.45,2025-01-02,1615,N21,VIIRS,n,2.0NRT,289.12,4.29,N
-20.39536,139.82315,327.21,0.4,0.44,2025-01-02,1615,N21,VIIRS,n,2.0NRT,290.56,3.2,N
-20.39633,139.86569,301.49,0.41,0.45,2025-01-02,1615,N21,VIIRS,n,2.0NRT,285.73,4.24,N
-20.3908,139.81985,306.75,0.4,0.44,2025-01-02,1615,N21,VIIRS,n,2.0NRT,291.71,2.64,N
-20.39681,139.86964,345.68,0.41,0.45,2025-01-02,1615,N21,VIIRS,n,2.0NRT,289.91,4.24,N
-20.39126,139.82367,334.23,0.4,0.44,2025-01-02,1615,N21,VIIRS,n,2.0NRT,293.12,2.64,N
-20.39272,139.87032,306.65,0.41,0.45,2025-01-02,1615,N21,VIIRS,n,2.0NRT,286.8,4.24,N
-20.38763,139.828,318.64,0.4,0.44,2025-01-02,1615,N21,VIIRS,n,2.0NRT,294.59,3.05,N
-20.38671,139.82037,314.18,0.4,0.44,2025-01-02,1615,N21,VIIRS,n,2.0NRT,294.29,2.64,N
-20.38353,139.82858,338.71,0.4,0.44,2025-01-02,1615,N21,VIIRS,n,2.0NRT,295.99,9.28,N
-20.38216,139.81717,327.34,0.4,0.44,2025-01-02,1615,N21,VIIRS,n,2.0NRT,294.24,3.53,N
-20.38453,139.8717,313.99,0.41,0.45,2025-01-02,1615,N21,VIIRS,n,2.0NRT,285.14,1.64,N
-20.44651,139.86639,307.1,0.41,0.45,2025-01-02,1615,N21,VIIRS,n,2.0NRT,277.42,1.16,N
-19.64027,134.46959,311.56,0.38,0.36,2025-01-02,1615,N21,VIIRS,n,2.0NRT,297.48,2.58,N
-19.64084,134.47324,329.36,0.38,0.36,2025-01-02,1615,N21,VIIRS,n,2.0NRT,298.31,6.14,N
-20.38441,139.83157,327.84,0.4,0.44,2025-01-02,1615,N21,VIIRS,n,2.0NRT,293.33,5.13,N
-20.38394,139.82788,338.81,0.4,0.44,2025-01-02,1615,N21,VIIRS,n,2.0NRT,295.53,5.13,N
-20.38249,139.8165,326.17,0.4,0.44,2025-01-02,1615,N21,VIIRS,n,2.0NRT,294.3,2.48,N
-20.38523,139.87086,312.19,0.41,0.45,2025-01-02,1615,N21,VIIRS,n,2.0NRT,285.44,1.2,N
-20.38114,139.87154,301.12,0.41,0.45,2025-01-02,1615,N21,VIIRS,n,2.0NRT,282.88,0.38,N
-24.85813,122.8369,314.37,0.38,0.59,2025-01-02,1615,N21,VIIRS,n,2.0NRT,293.75,1.57,N
-24.85729,122.83331,308.7,0.38,0.59,2025-01-02,1615,N21,VIIRS,n,2.0NRT,294.27,1.57,N
-24.86064,122.83587,310.52,0.38,0.59,2025-01-02,1615,N21,VIIRS,n,2.0NRT,293.41,1.29,N
-24.85983,122.83229,304.06,0.38,0.59,2025-01-02,1615,N21,VIIRS,n,2.0NRT,293.75,1.29,N
-24.85531,122.83721,304.28,0.38,0.59,2025-01-02,1615,N21,VIIRS,n,2.0NRT,294.02,1.52,N
-22.62386,125.55274,303.44,0.57,0.52,2025-01-02,1615,N21,VIIRS,n,2.0NRT,292.95,0.57,N
-22.6027,125.52319,304.05,0.58,0.52,2025-01-02,1615,N21,VIIRS,n,2.0NRT,293.44,1.15,N
-24.87698,145.75131,309.54,0.54,0.68,2025-01-02,1615,N21,VIIRS,n,2.0NRT,288.34,4.03,N
-24.88035,145.76169,298.47,0.54,0.68,2025-01-02,1615,N21,VIIRS,n,2.0NRT,287.74,2.87,N
-24.87326,145.75108,310.78,0.54,0.68,2025-01-02,1615,N21,VIIRS,n,2.0NRT,288.39,3.71,N
-20.45061,139.86583,297.6,0.41,0.45,2025-01-02,1615,N21,VIIRS,n,2.0NRT,276.04,0.36,N
-20.45659,139.8804,305.06,0.41,0.45,2025-01-02,1615,N21,VIIRS,n,2.0NRT,282.58,0.89,N
-20.4634,139.86797,300.12,0.41,0.45,2025-01-02,1615,N21,VIIRS,n,2.0NRT,281.29,0.59,N
-20.50557,139.97038,339.08,0.41,0.45,2025-01-02,1615,N21,VIIRS,n,2.0NRT,295.04,3.58,N
-20.50506,139.96637,309.9,0.41,0.45,2025-01-02,1615,N21,VIIRS,n,2.0NRT,293.95,2.15,N
-20.50969,139.96974,309.1,0.41,0.45,2025-01-02,1615,N21,VIIRS,n,2.0NRT,294.42,3.58,N
-20.50342,139.96819,311,0.41,0.45,2025-01-02,1615,N21,VIIRS,n,2.0NRT,293.66,4.29,N
-20.50802,139.97156,338.1,0.41,0.45,2025-01-02,1615,N21,VIIRS,n,2.0NRT,295.61,5.2,N
-20.51215,139.9709,308.99,0.41,0.45,2025-01-02,1615,N21,VIIRS,n,2.0NRT,293.62,2.27,N
-20.51628,139.97023,326.59,0.41,0.45,2025-01-02,1615,N21,VIIRS,n,2.0NRT,294.28,2.27,N
-20.5204,139.96957,336.71,0.41,0.45,2025-01-02,1615,N21,VIIRS,n,2.0NRT,294.13,7.67,N
-20.52453,139.9689,322.87,0.41,0.45,2025-01-02,1615,N21,VIIRS,n,2.0NRT,290.65,7.67,N
-20.52501,139.9729,339.61,0.41,0.45,2025-01-02,1615,N21,VIIRS,n,2.0NRT,295.12,7.67,N
-20.52914,139.97224,341.57,0.41,0.45,2025-01-02,1615,N21,VIIRS,n,2.0NRT,291.16,4.5,N
-20.52866,139.96826,317.45,0.41,0.45,2025-01-02,1615,N21,VIIRS,n,2.0NRT,286.34,4.5,N
-20.53279,139.96767,323.02,0.41,0.45,2025-01-02,1615,N21,VIIRS,n,2.0NRT,284,4.5,N
-20.53232,139.9637,299.36,0.41,0.45,2025-01-02,1615,N21,VIIRS,n,2.0NRT,281.55,0.93,N
-20.41988,137.98813,306.61,0.48,0.4,2025-01-02,1615,N21,VIIRS,n,2.0NRT,290.7,1,N
-20.42356,137.98756,321.74,0.48,0.4,2025-01-02,1615,N21,VIIRS,n,2.0NRT,291.52,2.02,N
-20.42724,137.987,304.2,0.48,0.4,2025-01-02,1615,N21,VIIRS,n,2.0NRT,291.39,2.02,N
-20.42786,137.99159,304.74,0.48,0.4,2025-01-02,1615,N21,VIIRS,n,2.0NRT,290.8,0.88,N
-20.43154,137.99104,311.75,0.48,0.4,2025-01-02,1615,N21,VIIRS,n,2.0NRT,291.52,1.45,N
-23.88129,145.15842,302.32,0.49,0.65,2025-01-02,1615,N21,VIIRS,n,2.0NRT,290.28,0.9,N
-23.88243,145.17262,303.77,0.49,0.65,2025-01-02,1615,N21,VIIRS,n,2.0NRT,290.7,1.12,N
-23.88804,145.16713,302.67,0.49,0.65,2025-01-02,1615,N21,VIIRS,n,2.0NRT,290.61,2.68,N
-23.88842,145.17186,304.27,0.49,0.65,2025-01-02,1615,N21,VIIRS,n,2.0NRT,290.89,1.12,N
-23.89404,145.16638,306.03,0.49,0.65,2025-01-02,1615,N21,VIIRS,n,2.0NRT,290.78,2.09,N
-23.89442,145.17111,304.22,0.49,0.65,2025-01-02,1615,N21,VIIRS,n,2.0NRT,290.67,1.1,N
-20.43971,139.87904,306.77,0.41,0.45,2025-01-02,1615,N21,VIIRS,n,2.0NRT,285.55,1.68,N
-23.89092,145.17183,307.87,0.49,0.65,2025-01-02,1615,N21,VIIRS,n,2.0NRT,290.92,1.75,N
-22.36156,132.25728,306.72,0.4,0.37,2025-01-02,1615,N21,VIIRS,n,2.0NRT,296.32,1.16,N
-23.83805,142.68828,309.23,0.34,0.56,2025-01-02,1615,N21,VIIRS,n,2.0NRT,294.84,1.72,N
-23.83836,142.6916,306.55,0.34,0.56,2025-01-02,1615,N21,VIIRS,n,2.0NRT,294.92,1.53,N
-23.84896,142.69357,322.5,0.34,0.56,2025-01-02,1615,N21,VIIRS,n,2.0NRT,295.55,4.12,N
-23.85833,142.68253,367,0.34,0.56,2025-01-02,1615,N21,VIIRS,h,2.0NRT,297.79,6.36,N
-23.85864,142.68585,329.07,0.34,0.56,2025-01-02,1615,N21,VIIRS,n,2.0NRT,295.71,6.36,N
-23.85896,142.68915,314.87,0.34,0.56,2025-01-02,1615,N21,VIIRS,n,2.0NRT,295.09,1.9,N
-23.85927,142.69246,311.61,0.34,0.56,2025-01-02,1615,N21,VIIRS,n,2.0NRT,294.4,1.9,N
-23.86538,142.70184,323.17,0.34,0.56,2025-01-02,1615,N21,VIIRS,n,2.0NRT,295.8,1.57,N
-23.87053,142.70126,306.86,0.34,0.56,2025-01-02,1615,N21,VIIRS,n,2.0NRT,295.36,1.57,N
-23.87377,142.68079,310.08,0.34,0.56,2025-01-02,1615,N21,VIIRS,n,2.0NRT,295.4,1.25,N
-23.87409,142.68408,306.6,0.34,0.56,2025-01-02,1615,N21,VIIRS,n,2.0NRT,295.65,1.25,N
-24.38451,145.89958,299.96,0.55,0.68,2025-01-02,1615,N21,VIIRS,n,2.0NRT,289.78,1.34,N
-24.38191,145.90094,300.35,0.55,0.68,2025-01-02,1615,N21,VIIRS,n,2.0NRT,289.39,0.48,N
-20.44287,139.8708,315.77,0.41,0.45,2025-01-02,1615,N21,VIIRS,n,2.0NRT,287,1.16,N
-20.2052,132.3037,328.13,0.41,0.37,2025-01-02,1615,N21,VIIRS,n,2.0NRT,295.61,2.5,N
-20.20322,132.29193,305.53,0.41,0.37,2025-01-02,1615,N21,VIIRS,n,2.0NRT,295.21,0.91,N
-20.20388,132.29585,308.27,0.41,0.37,2025-01-02,1615,N21,VIIRS,n,2.0NRT,295.57,1.69,N
-20.20862,132.30305,311.95,0.41,0.37,2025-01-02,1615,N21,VIIRS,n,2.0NRT,295.43,1.25,N
-20.21203,132.30241,315.87,0.41,0.37,2025-01-02,1615,N21,VIIRS,n,2.0NRT,294.34,1.25,N
-20.23434,132.33063,318.1,0.41,0.37,2025-01-02,1615,N21,VIIRS,n,2.0NRT,294.84,1.36,N
-20.235,132.33455,304.35,0.41,0.37,2025-01-02,1615,N21,VIIRS,n,2.0NRT,292.5,1.36,N
-20.23841,132.33392,309.95,0.41,0.37,2025-01-02,1615,N21,VIIRS,n,2.0NRT,293.53,1.36,N
-20.24182,132.33328,329.43,0.41,0.37,2025-01-02,1615,N21,VIIRS,n,2.0NRT,295,3.85,N
-20.2421,132.29276,323.36,0.41,0.37,2025-01-02,1615,N21,VIIRS,n,2.0NRT,296.88,2.9,N
-20.24275,132.29668,326.02,0.41,0.37,2025-01-02,1615,N21,VIIRS,n,2.0NRT,296.34,2.55,N
-20.4346,137.98587,320.04,0.48,0.4,2025-01-02,1615,N21,VIIRS,n,2.0NRT,293.39,3.07,N
-20.43522,137.99048,302.58,0.48,0.4,2025-01-02,1615,N21,VIIRS,n,2.0NRT,291.87,1.45,N
-20.44501,137.97958,309.46,0.48,0.4,2025-01-02,1615,N21,VIIRS,n,2.0NRT,293.05,1.1,N
-20.44563,137.98418,303.68,0.48,0.4,2025-01-02,1615,N21,VIIRS,n,2.0NRT,292.96,1.1,N
-20.44806,137.97444,309.62,0.48,0.4,2025-01-02,1615,N21,VIIRS,n,2.0NRT,293.75,1.76,N
-20.44931,137.98361,303.09,0.48,0.4,2025-01-02,1615,N21,VIIRS,n,2.0NRT,292.26,1.1,N
-20.45236,137.97847,320.84,0.48,0.4,2025-01-02,1615,N21,VIIRS,n,2.0NRT,294.59,3.35,N
-20.45299,137.98305,310.98,0.48,0.4,2025-01-02,1615,N21,VIIRS,n,2.0NRT,292.49,3.35,N
-20.45604,137.97791,337.75,0.48,0.4,2025-01-02,1615,N21,VIIRS,n,2.0NRT,295.61,3.35,N
-20.45972,137.97734,345.13,0.48,0.4,2025-01-02,1615,N21,VIIRS,n,2.0NRT,296.66,7.44,N
-20.46277,137.97218,331.88,0.48,0.4,2025-01-02,1615,N21,VIIRS,n,2.0NRT,296.9,11.36,N
-20.4634,137.97678,328.41,0.48,0.4,2025-01-02,1615,N21,VIIRS,n,2.0NRT,294.39,7.44,N
-20.47138,137.98024,329.18,0.48,0.4,2025-01-02,1615,N21,VIIRS,n,2.0NRT,293.98,4.9,N
-20.46224,137.97408,346.9,0.48,0.4,2025-01-02,1615,N21,VIIRS,n,2.0NRT,297.94,7.91,N
-20.46591,137.97351,309.65,0.48,0.4,2025-01-02,1615,N21,VIIRS,n,2.0NRT,294.26,7.91,N
-20.4708,137.98215,327.66,0.48,0.4,2025-01-02,1615,N21,VIIRS,n,2.0NRT,293.17,3.95,N
-20.49471,137.99257,313,0.48,0.4,2025-01-02,1615,N21,VIIRS,n,2.0NRT,293.12,1.67,N
-20.50576,137.99088,321.13,0.48,0.4,2025-01-02,1615,N21,VIIRS,n,2.0NRT,294,2.47,N
-20.24617,132.29605,325.51,0.41,0.37,2025-01-02,1615,N21,VIIRS,n,2.0NRT,296.4,2.55,N
-20.50883,137.98569,304.51,0.48,0.4,2025-01-02,1615,N21,VIIRS,n,2.0NRT,294.07,1.81,N
-20.5119,137.98053,320.83,0.48,0.4,2025-01-02,1615,N21,VIIRS,n,2.0NRT,294.33,1.81,N
